ccess /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/alpha/mm read: 0 write: 0
45651567 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-mmp read: 0 write: 0
45651581 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c2412 read: 0 write: 0
45651594 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-stmp37xx read: 0 write: 0
45651610 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-realview read: 0 write: 0
45651626 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-iop33x read: 0 write: 0
45651642 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c2410 read: 0 write: 0
45651658 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-gemini read: 0 write: 0
45651669 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/tools read: 0 write: 0
45651682 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-s3c2440 read: 0 write: 0
45651698 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-nomadik read: 0 write: 0
45651714 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-iop32x read: 0 write: 0
45651729 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-w90x900 read: 0 write: 0
45651743 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-stmp3xxx read: 0 write: 0
45651759 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-mx3 read: 0 write: 0
45651775 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/boot read: 0 write: 0
45651786 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/boot/bootp read: 0 write: 0
45651800 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/boot/compressed read: 0 write: 0
45651816 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-integrator read: 0 write: 0
45651832 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-omap2 read: 0 write: 0
45651848 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-aaec2000 read: 0 write: 0
45651862 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/plat-s3c read: 0 write: 0
45651878 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/arm/mach-versatile read: 0 write: 0
