Fri Jun 15 03:22:51 2012  INFO SystemCredentials       | :1339755771824:SystemCredentials:bootstrap:COMPONENT_INFO:initialized:bootstrap:C=US,O=Cloud,OU=Eucalyptus,CN=bootstrap
Fri Jun 15 03:22:52 2012  INFO DefaultCryptoProvider   | :1339755772624:DefaultCryptoProvider:bootstrap:GENERATE_CERTIFICATE:CN=jetty, OU=Eucalyptus, O=Cloud, C=US:CN=jetty, OU=Eucalyptus, O=Cloud, C=US
Fri Jun 15 03:22:52 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:52 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:52 2012  INFO SystemCredentials       | :1339755772679:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:jetty
Fri Jun 15 03:22:52 2012  INFO SystemCredentials       | :1339755772680:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:jetty
Fri Jun 15 03:22:52 2012  INFO SystemCredentials       | :1339755772680:SystemCredentials:bootstrap:COMPONENT_INFO:initialized:jetty:C=US,O=Cloud,OU=Eucalyptus,CN=jetty
Fri Jun 15 03:22:53 2012  INFO DefaultCryptoProvider   | :1339755773151:DefaultCryptoProvider:bootstrap:GENERATE_CERTIFICATE:CN=db, OU=Eucalyptus, O=Cloud, C=US:CN=db, OU=Eucalyptus, O=Cloud, C=US
Fri Jun 15 03:22:53 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:53 2012  INFO AbstractKeyStore        | Writing back keystore: //var/lib/eucalyptus/keys/euca.p12
Fri Jun 15 03:22:53 2012  INFO SystemCredentials       | :1339755773206:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:db
Fri Jun 15 03:22:53 2012  INFO SystemCredentials       | :1339755773206:SystemCredentials:bootstrap:COMPONENT_INFO:initializing:db
Fri Jun 15 03:22:53 2012  INFO SystemCredentials       | :1339755773207:SystemCredentials:bootstrap:COMPONENT_INFO:initialized:db:C=US,O=Cloud,OU=Eucalyptus,CN=db
Fri Jun 15 03:22:53 2012  INFO setup_db                | Found kernel parameters semmni=8192, semmns=32000, shmall=4295098368, shmmax=68719476736
Fri Jun 15 03:22:59 2012  INFO PEMFiles                | :1339755779374:PEMFiles:bootstrap:CERTIFICATE_WRITE:/var/lib/eucalyptus/db/data/server.crt
Fri Jun 15 03:22:59 2012  INFO PEMFiles                | :1339755779392:PEMFiles:bootstrap:CERTIFICATE_WRITE:/var/lib/eucalyptus/db/data/server.key
Fri Jun 15 03:23:02 2012  INFO Bootstrap               | :1339755782756:Bootstrap:bootstrap:COMPONENT_REGISTERED:Component db=available service=not-local
                                                       | :1339755782756:Bootstrap::bootstrap:COMPONENT_REGISTERED:
Fri Jun 15 03:23:10 2012  INFO Component               | :1339755790402:Component:bootstrap:COMPONENT_SERVICE_REGISTERED:db:local:ServiceConfiguration db arn:euca:eucalyptus:db:192.168.51.23/ 192.168.51.23:8777:/eucalyptus:vm-local:host-local:INITIALIZED
Fri Jun 15 03:23:14 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_cloud
Fri Jun 15 03:23:15 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_records
Fri Jun 15 03:23:15 2012  INFO Groovyness              | Trying to load config for com.eucalyptus.util.StorageProperties from //etc/eucalyptus/cloud.d/scripts/storageprops.groovy
Fri Jun 15 03:23:16 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_storage
Fri Jun 15 03:23:16 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_dns
Fri Jun 15 03:23:17 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_walrus
Fri Jun 15 03:23:17 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_faults
Fri Jun 15 03:23:18 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_vmwarebroker
Fri Jun 15 03:23:18 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_reporting
Fri Jun 15 03:23:18 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_general
Fri Jun 15 03:23:19 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_auth
Fri Jun 15 03:23:19 2012  INFO PersistenceContexts     | -> Setup done for persistence context: eucalyptus_config
Fri Jun 15 03:23:19 2012  INFO Bootstrap               | :1339755799833:Bootstrap:bootstrap:COMPONENT_REGISTERED:Component eucalyptus=available service=not-local
                                                       | :1339755799833:Bootstrap::bootstrap:COMPONENT_REGISTERED:
Fri Jun 15 03:23:19 2012  INFO ServiceConfigurations   | :1339755799863:ServiceConfigurations:bootstrap:COMPONENT_REGISTERED:ServiceConfiguration eucalyptus arn:euca:eucalyptus:192.168.51.23/ 192.168.51.23:8773:/services/Eucalyptus:vm-local:host-local:PRIMORDIAL
Fri Jun 15 03:23:19 2012  INFO Bootstrap               | Added registration for this cloud controller: ServiceConfiguration eucalyptus arn:euca:eucalyptus:::192.168.51.23/ 192.168.51.23:8773:/services/Eucalyptus:vm-local:host-local:PRIMORDIAL
Fri Jun 15 03:23:21 2012  INFO OrderedShutdown         | Executing Pre-Shutdown Hooks...
Fri Jun 15 03:23:21 2012  INFO OrderedShutdown         | Executing Shutdown Hooks...
Fri Jun 15 03:23:21 2012  WARN BasicService            | SHUTDOWN Service: 192.168.51.23
Fri Jun 15 03:23:22 2012  INFO OrderedShutdown         | Executing Post-Shutdown Hooks...
Fri Jun 15 03:23:22 2012  WARN Threads                 | SHUTDOWN:Eucalyptus.SYSTEM Stopping thread pool...
Fri Jun 15 03:23:22 2012 FATAL setup_db                | Postgresql shutdown failed with exit code 1
Fri Jun 15 03:23:22 2012  WARN Threads                 | SHUTDOWN:Eucalyptus.bootstrap:Futures Stopping thread pool...
Fri Jun 15 03:23:24 2012  INFO SystemBootstrapper      | Creating Bootstrapper instance.
Fri Jun 15 03:23:24 2012  INFO root                    | --------------------------------------------------------------------------------
                                                       | Starting system with debugging set as: INFO
                                                       | --------------------------------------------------------------------------------
Fri Jun 15 03:23:24 2012  INFO Internets               | Trying to determine local bind address based on cli (--bind-addr)... 
Fri Jun 15 03:23:24 2012  INFO Internets               | Trying to determine local bind address based on the default route... 
Fri Jun 15 03:23:25 2012  INFO Internets               | ==> Decided to use local bind address: /192.168.51.23
Fri Jun 15 03:23:25 2012  INFO Bootstrap               | ================================================================================
                                                       | Populating binding cache.
                                                       | ================================================================================
Fri Jun 15 03:23:25 2012  INFO BindingCache            | Binding cache: processing message and binding files.
Fri Jun 15 03:23:25 2012  INFO ServiceJarDiscovery     | :1339755805658:ServiceJarDiscovery:bootstrap:BOOTSTRAP_INIT_SERVICE_JAR:eucalyptus-msgs-3.1.0.jar
